_id,Year,Sex,Rank,Name,Count,Data_Revision_Date
2631,2012,Male,5,MATTHEW,2624,10/04/2023
2632,2012,Male,6,NOAH,2502,10/04/2023
2633,2012,Male,7,ALEXANDER,2415,10/04/2023
2634,2012,Male,8,ANTHONY,2412,10/04/2023
2635,2012,Male,9,NATHAN,2230,10/04/2023
2636,2012,Male,10,DAVID,2147,10/04/2023
2637,2012,Male,11,ANDREW,2138,10/04/2023
2638,2012,Male,12,MICHAEL,1988,10/04/2023
2639,2012,Male,13,AIDEN,1982,10/04/2023
2640,2012,Male,14,ANGEL,1946,10/04/2023
2641,2012,Male,15,ISAAC,1859,10/04/2023
2642,2012,Male,16,JULIAN,1844,10/04/2023
2643,2012,Male,17,MASON,1825,10/04/2023
2644,2012,Male,18,ADRIAN,1787,10/04/2023
2645,2012,Male,19,JONATHAN,1728,10/04/2023
2646,2012,Male,20,CHRISTOPHER,1716,10/04/2023
2647,2012,Male,21,JOSHUA,1715,10/04/2023
2648,2012,Male,22,BENJAMIN,1671,10/04/2023
2649,2012,Male,23,JOSEPH,1635,10/04/2023
2650,2012,Male,24,LIAM,1608,10/04/2023
2651,2012,Male,25,JOSE,1571,10/04/2023
2652,2013,Female,1,SOPHIA,3447,10/04/2023
2653,2013,Female,2,ISABELLA,2777,10/04/2023
2654,2013,Female,3,MIA,2586,10/04/2023
2655,2013,Female,4,EMMA,2477,10/04/2023
2656,2013,Female,5,EMILY,2280,10/04/2023
2657,2013,Female,6,OLIVIA,2152,10/04/2023
2658,2013,Female,7,SOFIA,1977,10/04/2023
2659,2013,Female,8,ABIGAIL,1490,10/04/2023
2660,2013,Female,9,CAMILA,1484,10/04/2023
2661,2013,Female,10,SAMANTHA,1403,10/04/2023
2662,2013,Female,11,VICTORIA,1379,10/04/2023
2663,2013,Female,12,AVA,1341,10/04/2023
2664,2013,Female,13,NATALIE,1138,10/04/2023
2665,2013,Female,14,ELIZABETH,1058,10/04/2023
2666,2013,Female,15,CHARLOTTE,1057,10/04/2023
2667,2013,Female,16,CHLOE,1044,10/04/2023
2668,2013,Female,17,GENESIS,1004,10/04/2023
2669,2013,Female,18,AUDREY,992,10/04/2023
2670,2013,Female,19,MADISON,973,10/04/2023
2671,2013,Female,20,EVELYN,959,10/04/2023
2672,2013,Female,21,ZOE,894,10/04/2023
2673,2013,Female,22,MELANIE,876,10/04/2023
2674,2013,Female,23,GRACE,870,10/04/2023
2675,2013,Female,24,ALEXA,824,10/04/2023
2676,2013,Female,25,SCARLETT,820,10/04/2023
2677,2013,Male,1,JACOB,2879,10/04/2023
2678,2013,Male,2,ETHAN,2655,10/04/2023
2679,2013,Male,3,DANIEL,2598,10/04/2023
2680,2013,Male,4,JAYDEN,2576,10/04/2023
2681,2013,Male,5,MATTHEW,2553,10/04/2023
2682,2013,Male,6,NOAH,2542,10/04/2023
2683,2013,Male,7,ALEXANDER,2374,10/04/2023
2684,2013,Male,8,ANTHONY,2225,10/04/2023
2685,2013,Male,9,NATHAN,2075,10/04/2023
2686,2013,Male,10,DAVID,2039,10/04/2023
2687,2013,Male,11,MICHAEL,1969,10/04/2023
2688,2013,Male,12,ANDREW,1919,10/04/2023
2689,2013,Male,13,JULIAN,1858,10/04/2023
2690,2013,Male,14,BENJAMIN,1844,10/04/2023
2691,2013,Male,15,ISAAC,1763,10/04/2023
2692,2013,Male,16,AIDEN,1761,10/04/2023
2693,2013,Male,17,ANGEL,1758,10/04/2023
2694,2013,Male,18,MASON,1740,10/04/2023
2695,2013,Male,19,LIAM,1692,10/04/2023
2696,2013,Male,20,ADRIAN,1677,10/04/2023
2697,2013,Male,21,SEBASTIAN,1661,10/04/2023
2698,2013,Male,22,DYLAN,1631,10/04/2023
2699,2013,Male,23,JOSHUA,1616,10/04/2023
2700,2013,Male,24,JOSEPH,1535,10/04/2023
2701,2013,Male,25,AARON,1519,10/04/2023
2702,2013,Male,25,JONATHAN,1519,10/04/2023
2703,2014,Female,1,SOPHIA,3174,10/04/2023
2704,2014,Female,2,ISABELLA,2713,10/04/2023
2705,2014,Female,3,EMMA,2675,10/04/2023
2706,2014,Female,4,MIA,2619,10/04/2023
2707,2014,Female,5,OLIVIA,2411,10/04/2023
2708,2014,Female,6,EMILY,2267,10/04/2023
2709,2014,Female,7,SOFIA,2094,10/04/2023
2710,2014,Female,8,VICTORIA,1701,10/04/2023
2711,2014,Female,9,ABIGAIL,1524,10/04/2023
2712,2014,Female,10,CAMILA,1482,10/04/2023
2713,2014,Female,11,AVA,1434,10/04/2023
2714,2014,Female,12,SAMANTHA,1194,10/04/2023
2715,2014,Female,13,CHARLOTTE,1122,10/04/2023
2716,2014,Female,14,EVELYN,1110,10/04/2023
2717,2014,Female,15,ELIZABETH,1085,10/04/2023
2718,2014,Female,16,NATALIE,1066,10/04/2023
2719,2014,Female,17,CHLOE,1051,10/04/2023
2720,2014,Female,18,MADISON,988,10/04/2023
2721,2014,Female,19,GENESIS,973,10/04/2023
2722,2014,Female,20,SCARLETT,966,10/04/2023
2723,2014,Female,21,GRACE,949,10/04/2023
2724,2014,Female,22,ZOE,923,10/04/2023
2725,2014,Female,23,MELANIE,918,10/04/2023
2726,2014,Female,24,ALLISON,905,10/04/2023
2727,2014,Female,25,AUDREY,902,10/04/2023
2728,2014,Male,1,NOAH,2766,10/04/2023
2729,2014,Male,2,JACOB,2694,10/04/2023
2730,2014,Male,3,ETHAN,2561,10/04/2023
2731,2014,Male,4,DANIEL,2550,10/04/2023
2732,2014,Male,5,ALEXANDER,2485,10/04/2023
2733,2014,Male,6,MATTHEW,2468,10/04/2023
2734,2014,Male,7,JAYDEN,2366,10/04/2023
2735,2014,Male,8,ANTHONY,2074,10/04/2023
2736,2014,Male,9,SEBASTIAN,2029,10/04/2023
2737,2014,Male,10,DAVID,2004,10/04/2023
2738,2014,Male,11,MICHAEL,1989,10/04/2023
2739,2014,Male,12,JULIAN,1906,10/04/2023
2740,2014,Male,13,ANDREW,1904,10/04/2023
2741,2014,Male,14,BENJAMIN,1873,10/04/2023
2742,2014,Male,15,AIDEN,1867,10/04/2023
2743,2014,Male,16,NATHAN,1865,10/04/2023
2744,2014,Male,17,LIAM,1861,10/04/2023
2745,2014,Male,18,MASON,1819,10/04/2023
2746,2014,Male,19,ISAAC,1795,10/04/2023
2747,2014,Male,20,ANGEL,1650,10/04/2023
2748,2014,Male,21,AARON,1649,10/04/2023
2749,2014,Male,22,DYLAN,1647,10/04/2023
2750,2014,Male,23,JAMES,1583,10/04/2023
2751,2014,Male,24,ADRIAN,1576,10/04/2023
2752,2014,Male,25,LOGAN,1546,10/04/2023
2753,2015,Female,1,SOPHIA,2944,10/04/2023
2754,2015,Female,2,MIA,2856,10/04/2023
2755,2015,Female,3,EMMA,2707,10/04/2023
2756,2015,Female,4,OLIVIA,2515,10/04/2023
2757,2015,Female,5,ISABELLA,2392,10/04/2023
2758,2015,Female,6,EMILY,2142,10/04/2023
2759,2015,Female,7,SOFIA,2014,10/04/2023
2760,2015,Female,8,ABIGAIL,1764,10/04/2023
2761,2015,Female,9,VICTORIA,1570,10/04/2023
2762,2015,Female,10,AVA,1535,10/04/2023
2763,2015,Female,11,ALEXA,1435,10/04/2023
2764,2015,Female,12,CAMILA,1408,10/04/2023
2765,2015,Female,13,CHARLOTTE,1338,10/04/2023
2766,2015,Female,14,SAMANTHA,1110,10/04/2023
2767,2015,Female,15,EVELYN,1063,10/04/2023
2768,2015,Female,16,SCARLETT,1054,10/04/2023
2769,2015,Female,17,MADISON,1032,10/04/2023
2770,2015,Female,18,ELIZABETH,992,10/04/2023
2771,2015,Female,19,PENELOPE,989,10/04/2023
2772,2015,Female,20,ZOE,957,10/04/2023
2773,2015,Female,21,CHLOE,950,10/04/2023
2774,2015,Female,22,NATALIE,938,10/04/2023
2775,2015,Female,23,AVERY,923,10/04/2023
2776,2015,Female,24,ALLISON,902,10/04/2023
2777,2015,Female,25,ARIA,897,10/04/2023
2778,2015,Female,25,GRACE,897,10/04/2023
2779,2015,Male,1,NOAH,2754,10/04/2023
2780,2015,Male,2,JACOB,2549,10/04/2023
2781,2015,Male,3,DANIEL,2468,10/04/2023
2782,2015,Male,4,ETHAN,2466,10/04/2023
2783,2015,Male,5,MATTHEW,2423,10/04/2023
2784,2015,Male,6,ALEXANDER,2304,10/04/2023
2785,2015,Male,7,JAYDEN,2134,10/04/2023
2786,2015,Male,8,SEBASTIAN,2073,10/04/2023
2787,2015,Male,9,LIAM,2023,10/04/2023
2788,2015,Male,10,DAVID,1932,10/04/2023
2789,2015,Male,11,JULIAN,1900,10/04/2023
2790,2015,Male,12,AIDEN,1896,10/04/2023
2791,2015,Male,13,MICHAEL,1857,10/04/2023
2792,2015,Male,14,NATHAN,1855,10/04/2023
2793,2015,Male,15,BENJAMIN,1819,10/04/2023
2794,2015,Male,16,ANTHONY,1766,10/04/2023
2795,2015,Male,17,ISAAC,1714,10/04/2023
2796,2015,Male,18,MASON,1694,10/04/2023
2797,2015,Male,19,DYLAN,1681,10/04/2023
2798,2015,Male,20,ANDREW,1607,10/04/2023
2799,2015,Male,21,JAMES,1537,10/04/2023
2800,2015,Male,22,ANGEL,1534,10/04/2023
2801,2015,Male,23,JOSEPH,1518,10/04/2023
2802,2015,Male,24,ADRIAN,1517,10/04/2023
2803,2015,Male,25,ELIJAH,1509,10/04/2023
2804,2016,Female,1,MIA,2792,10/04/2023
2805,2016,Female,2,SOPHIA,2749,10/04/2023
2806,2016,Female,3,EMMA,2599,10/04/2023
2807,2016,Female,4,OLIVIA,2537,10/04/2023
2808,2016,Female,5,ISABELLA,2346,10/04/2023
2809,2016,Female,6,EMILY,1948,10/04/2023
2810,2016,Female,7,SOFIA,1897,10/04/2023
2811,2016,Female,8,CAMILA,1645,10/04/2023
2812,2016,Female,9,AVA,1609,10/04/2023
2813,2016,Female,10,ABIGAIL,1586,10/04/2023
2814,2016,Female,11,VICTORIA,1552,10/04/2023
2815,2016,Female,12,CHARLOTTE,1378,10/04/2023
2816,2016,Female,13,EVELYN,1185,10/04/2023
2817,2016,Female,14,SCARLETT,1114,10/04/2023
2818,2016,Female,15,PENELOPE,1059,10/04/2023
2819,2016,Female,16,AMELIA,1055,10/04/2023
2820,2016,Female,17,ALEXA,1025,10/04/2023
2821,2016,Female,18,ELIZABETH,1020,10/04/2023
2822,2016,Female,19,SAMANTHA,1009,10/04/2023
2823,2016,Female,20,ARIA,1004,10/04/2023
2824,2016,Female,21,CHLOE,978,10/04/2023
2825,2016,Female,22,AVERY,961,10/04/2023
2826,2016,Female,23,MADISON,916,10/04/2023
2827,2016,Female,24,ZOE,909,10/04/2023
2828,2016,Female,25,GENESIS,898,10/04/2023
2829,2016,Male,1,NOAH,2687,10/04/2023
2830,2016,Male,2,MATTHEW,2410,10/04/2023
2831,2016,Male,3,ETHAN,2329,10/04/2023
2832,2016,Male,4,DANIEL,2292,10/04/2023
2833,2016,Male,5,SEBASTIAN,2265,10/04/2023
2834,2016,Male,6,JACOB,2260,10/04/2023
2835,2016,Male,7,ALEXANDER,2218,10/04/2023
2836,2016,Male,8,JULIAN,2040,10/04/2023
2837,2016,Male,9,LIAM,2028,10/04/2023
2838,2016,Male,10,BENJAMIN,1914,10/04/2023
2839,2016,Male,11,JAYDEN,1850,10/04/2023
2840,2016,Male,12,MATEO,1848,10/04/2023
2841,2016,Male,13,MICHAEL,1764,10/04/2023
2842,2016,Male,14,AIDEN,1748,10/04/2023
2843,2016,Male,15,DAVID,1712,10/04/2023
2844,2016,Male,16,NATHAN,1693,10/04/2023
2845,2016,Male,17,ANTHONY,1654,10/04/2023
2846,2016,Male,18,LUCAS,1635,10/04/2023
2847,2016,Male,19,JAMES,1628,10/04/2023
2848,2016,Male,20,ELIJAH,1568,10/04/2023
2849,2016,Male,21,ISAAC,1566,10/04/2023
2850,2016,Male,22,AARON,1556,10/04/2023
2851,2016,Male,23,OLIVER,1547,10/04/2023
2852,2016,Male,24,DYLAN,1531,10/04/2023
2853,2016,Male,25,MASON,1521,10/04/2023
2854,2017,Female,1,EMMA,2734,10/04/2023
2855,2017,Female,2,MIA,2581,10/04/2023
2856,2017,Female,3,OLIVIA,2479,10/04/2023
2857,2017,Female,4,SOPHIA,2436,10/04/2023
2858,2017,Female,5,ISABELLA,2342,10/04/2023
2859,2017,Female,6,EMILY,1805,10/04/2023
2860,2017,Female,7,CAMILA,1782,10/04/2023
2861,2017,Female,8,SOFIA,1677,10/04/2023
2862,2017,Female,9,ABIGAIL,1544,10/04/2023
2863,2017,Female,10,AVA,1524,10/04/2023
2864,2017,Female,11,VICTORIA,1487,10/04/2023
2865,2017,Female,12,CHARLOTTE,1387,10/04/2023
2866,2017,Female,13,EVELYN,1171,10/04/2023
2867,2017,Female,14,LUNA,1150,10/04/2023
2868,2017,Female,15,SCARLETT,1104,10/04/2023
2869,2017,Female,16,PENELOPE,1086,10/04/2023
2870,2017,Female,17,AMELIA,1072,10/04/2023
2871,2017,Female,18,ARIA,1064,10/04/2023
2872,2017,Female,19,MILA,1052,10/04/2023
2873,2017,Female,20,ELIZABETH,967,10/04/2023
2874,2017,Female,21,CHLOE,949,10/04/2023
2875,2017,Female,22,ZOE,886,10/04/2023
2876,2017,Female,23,GRACE,882,10/04/2023
2877,2017,Female,24,SAMANTHA,871,10/04/2023
2878,2017,Female,25,GENESIS,853,10/04/2023
2879,2017,Male,1,NOAH,2513,10/04/2023
2880,2017,Male,2,SEBASTIAN,2267,10/04/2023
2881,2017,Male,3,LIAM,2187,10/04/2023
2882,2017,Male,4,ETHAN,2147,10/04/2023
2883,2017,Male,5,MATTHEW,2132,10/04/2023
2884,2017,Male,6,DANIEL,2088,10/04/2023
2885,2017,Male,7,JACOB,2054,10/04/2023
2886,2017,Male,8,MATEO,2007,10/04/2023
2887,2017,Male,9,ALEXANDER,1998,10/04/2023
2888,2017,Male,10,JULIAN,1940,10/04/2023
2889,2017,Male,11,BENJAMIN,1850,10/04/2023
2890,2017,Male,12,LOGAN,1774,10/04/2023
2891,2017,Male,13,JAYDEN,1688,10/04/2023
2892,2017,Male,14,LUCAS,1633,10/04/2023
2893,2017,Male,15,AIDEN,1632,10/04/2023
2894,2017,Male,16,OLIVER,1561,10/04/2023
2895,2017,Male,17,DAVID,1553,10/04/2023
2896,2017,Male,18,AARON,1528,10/04/2023
2897,2017,Male,19,NATHAN,1518,10/04/2023
2898,2017,Male,20,DYLAN,1513,10/04/2023
2899,2017,Male,21,JAMES,1508,10/04/2023
2900,2017,Male,22,MICHAEL,1507,10/04/2023
2901,2017,Male,23,ELIJAH,1486,10/04/2023
2902,2017,Male,24,ANTHONY,1439,10/04/2023
2903,2017,Male,25,ISAAC,1423,10/04/2023
2904,2018,Female,1,EMMA,2746,10/04/2023
2905,2018,Female,2,MIA,2495,10/04/2023
2906,2018,Female,3,OLIVIA,2465,10/04/2023
2907,2018,Female,4,ISABELLA,2204,10/04/2023
2908,2018,Female,5,SOPHIA,2158,10/04/2023
2909,2018,Female,6,CAMILA,2086,10/04/2023
2910,2018,Female,7,SOFIA,1508,10/04/2023
2911,2018,Female,8,EMILY,1505,10/04/2023
2912,2018,Female,9,VICTORIA,1463,10/04/2023
2913,2018,Female,10,LUNA,1444,10/04/2023
2914,2018,Female,11,AVA,1391,10/04/2023
2915,2018,Female,12,ABIGAIL,1376,10/04/2023
2916,2018,Female,13,CHARLOTTE,1337,10/04/2023
2917,2018,Female,14,MILA,1294,10/04/2023
2918,2018,Female,15,AMELIA,1207,10/04/2023
2919,2018,Female,16,EVELYN,1157,10/04/2023
2920,2018,Female,17,ARIA,1080,10/04/2023
2921,2018,Female,18,PENELOPE,1075,10/04/2023
2922,2018,Female,19,SCARLETT,954,10/04/2023
2923,2018,Female,20,CHLOE,924,10/04/2023
2924,2018,Female,21,ELLA,896,10/04/2023
2925,2018,Female,22,ELIZABETH,895,10/04/2023
2926,2018,Female,23,AVERY,849,10/04/2023
2927,2018,Female,24,ZOE,839,10/04/2023
2928,2018,Female,25,GENESIS,810,10/04/2023
2929,2018,Male,1,NOAH,2578,10/04/2023
2930,2018,Male,2,LIAM,2415,10/04/2023
2931,2018,Male,3,SEBASTIAN,2217,10/04/2023
2932,2018,Male,4,MATEO,2104,10/04/2023
2933,2018,Male,5,ETHAN,2060,10/04/2023
2934,2018,Male,6,DANIEL,1998,10/04/2023
2935,2018,Male,7,JULIAN,1941,10/04/2023
2936,2018,Male,8,ALEXANDER,1908,10/04/2023
2937,2018,Male,9,BENJAMIN,1768,10/04/2023
2938,2018,Male,10,JACOB,1718,10/04/2023
2939,2018,Male,11,MATTHEW,1703,10/04/2023
2940,2018,Male,12,LUCAS,1556,10/04/2023
2941,2018,Male,13,JAYDEN,1548,10/04/2023
2942,2018,Male,14,OLIVER,1509,10/04/2023
2943,2018,Male,15,AIDEN,1479,10/04/2023
2944,2018,Male,16,JAMES,1461,10/04/2023
2945,2018,Male,17,LOGAN,1458,10/04/2023
2946,2018,Male,18,DAVID,1457,10/04/2023
2947,2018,Male,19,ELIJAH,1440,10/04/2023
2948,2018,Male,20,DYLAN,1371,10/04/2023
2949,2018,Male,21,MICHAEL,1354,10/04/2023
2950,2018,Male,22,NATHAN,1335,10/04/2023
2951,2018,Male,23,ISAAC,1328,10/04/2023
2952,2018,Male,24,WILLIAM,1303,10/04/2023
2953,2018,Male,25,MASON,1302,10/04/2023
2954,2019,Female,1,OLIVIA,2613,10/04/2023
2955,2019,Female,2,EMMA,2403,10/04/2023
2956,2019,Female,3,MIA,2364,10/04/2023
2957,2019,Female,4,SOPHIA,2097,10/04/2023
2958,2019,Female,5,CAMILA,2073,10/04/2023
2959,2019,Female,6,ISABELLA,2018,10/04/2023
2960,2019,Female,7,LUNA,1509,10/04/2023
2961,2019,Female,8,EMILY,1473,10/04/2023
2962,2019,Female,9,AVA,1420,10/04/2023
2963,2019,Female,10,SOFIA,1408,10/04/2023
2964,2019,Female,11,VICTORIA,1326,10/04/2023
2965,2019,Female,12,ABIGAIL,1298,10/04/2023
2966,2019,Female,13,AMELIA,1278,10/04/2023
2967,2019,Female,14,CHARLOTTE,1225,10/04/2023
2968,2019,Female,15,MILA,1219,10/04/2023
2969,2019,Female,16,EVELYN,1167,10/04/2023
2970,2019,Female,17,PENELOPE,1109,10/04/2023
2971,2019,Female,18,ARIA,1043,10/04/2023
2972,2019,Female,19,SCARLETT,957,10/04/2023
2973,2019,Female,20,ELLA,899,10/04/2023
2974,2019,Female,21,ELIZABETH,879,10/04/2023
2975,2019,Female,22,CHLOE,876,10/04/2023
2976,2019,Female,23,AVERY,830,10/04/2023
2977,2019,Female,24,ZOE,829,10/04/2023
2978,2019,Female,25,VALENTINA,782,10/04/2023
2979,2019,Male,1,NOAH,2686,10/04/2023
2980,2019,Male,2,LIAM,2406,10/04/2023
2981,2019,Male,3,MATEO,2222,10/04/2023
2982,2019,Male,4,SEBASTIAN,2154,10/04/2023
2983,2019,Male,5,ETHAN,2101,10/04/2023
2984,2019,Male,6,JULIAN,1860,10/04/2023
2985,2019,Male,7,ALEXANDER,1838,10/04/2023
2986,2019,Male,8,BENJAMIN,1760,10/04/2023
2987,2019,Male,9,DANIEL,1747,10/04/2023
2988,2019,Male,10,LUCAS,1724,10/04/2023
2989,2019,Male,11,JACOB,1661,10/04/2023
2990,2019,Male,12,OLIVER,1613,10/04/2023
2991,2019,Male,13,MATTHEW,1566,10/04/2023
2992,2019,Male,14,ELIJAH,1513,10/04/2023
2993,2019,Male,15,JAYDEN,1413,10/04/2023
2994,2019,Male,16,AIDEN,1405,10/04/2023
2995,2019,Male,17,SANTIAGO,1359,10/04/2023
2996,2019,Male,18,JAMES,1354,10/04/2023
2997,2019,Male,19,ISAAC,1320,10/04/2023
2998,2019,Male,20,LOGAN,1277,10/04/2023
2999,2019,Male,21,DAVID,1256,10/04/2023
3000,2019,Male,22,MICHAEL,1238,10/04/2023
3001,2019,Male,23,MASON,1233,10/04/2023
3002,2019,Male,24,ANTHONY,1226,10/04/2023
3003,2019,Male,25,DYLAN,1203,10/04/2023
3004,2020,Female,1,OLIVIA,2352,10/04/2023
3005,2020,Female,2,CAMILA,2192,10/04/2023
3006,2020,Female,3,EMMA,2117,10/04/2023
3007,2020,Female,4,MIA,2047,10/04/2023
3008,2020,Female,5,SOPHIA,2001,10/04/2023
3009,2020,Female,6,ISABELLA,1874,10/04/2023
3010,2020,Female,7,GIANNA,1532,10/04/2023
3011,2020,Female,8,LUNA,1468,10/04/2023
3012,2020,Female,9,SOFIA,1282,10/04/2023
3013,2020,Female,10,AMELIA,1255,10/04/2023
3014,2020,Female,11,EMILY,1249,10/04/2023
3015,2020,Female,12,AVA,1230,10/04/2023
3016,2020,Female,13,CHARLOTTE,1182,10/04/2023
3017,2020,Female,14,ABIGAIL,1067,10/04/2023
3018,2020,Female,15,VICTORIA,1041,10/04/2023
3019,2020,Female,16,EVELYN,1017,10/04/2023
3020,2020,Female,17,MILA,1008,10/04/2023
3021,2020,Female,18,PENELOPE,969,10/04/2023
3022,2020,Female,19,ARIA,935,10/04/2023
3023,2020,Female,20,NATALIA,854,10/04/2023
3024,2020,Female,21,CHLOE,814,10/04/2023
3025,2020,Female,22,SCARLETT,813,10/04/2023
3026,2020,Female,23,ELLA,810,10/04/2023
3027,2020,Female,24,ZOE,783,10/04/2023
3028,2020,Female,25,LAYLA,745,10/04/2023
3029,2020,Male,1,NOAH,2640,10/04/2023
3030,2020,Male,2,LIAM,2429,10/04/2023
3031,2020,Male,3,MATEO,2078,10/04/2023
3032,2020,Male,4,SEBASTIAN,2000,10/04/2023
3033,2020,Male,5,JULIAN,1688,10/04/2023
3034,2020,Male,6,ETHAN,1657,10/04/2023
3035,2020,Male,7,BENJAMIN,1648,10/04/2023
3036,2020,Male,8,ELIJAH,1595,10/04/2023
3037,2020,Male,9,ALEXANDER,1591,10/04/2023
3038,2020,Male,10,OLIVER,1541,10/04/2023
3039,2020,Male,11,DANIEL,1490,10/04/2023
3040,2020,Male,12,LUCAS,1355,10/04/2023
3041,2020,Male,13,MATTHEW,1345,10/04/2023
3042,2020,Male,14,JACOB,1303,10/04/2023
3043,2020,Male,15,AIDEN,1273,10/04/2023
3044,2020,Male,16,SANTIAGO,1215,10/04/2023
3045,2020,Male,17,JAYDEN,1206,10/04/2023
3046,2020,Male,18,DAVID,1165,10/04/2023
3047,2020,Male,19,JAMES,1156,10/04/2023
3048,2020,Male,20,LOGAN,1153,10/04/2023
3049,2020,Male,21,EZEKIEL,1141,10/04/2023
3050,2020,Male,22,NATHAN,1099,10/04/2023
3051,2020,Male,23,ADRIAN,1093,10/04/2023
3052,2020,Male,24,DYLAN,1085,10/04/2023
3053,2020,Male,25,MICHAEL,1077,10/04/2023
3054,2021,Female,1,OLIVIA,2411,10/04/2023
3055,2021,Female,2,EMMA,2182,10/04/2023
3056,2021,Female,3,CAMILA,2076,10/04/2023
3057,2021,Female,4,MIA,2039,10/04/2023
3058,2021,Female,5,SOPHIA,1821,10/04/2023
3059,2021,Female,6,ISABELLA,1662,10/04/2023
3060,2021,Female,7,LUNA,1466,10/04/2023
3061,2021,Female,8,AMELIA,1375,10/04/2023
3062,2021,Female,9,SOFIA,1316,10/04/2023
3063,2021,Female,10,GIANNA,1292,10/04/2023
3064,2021,Female,11,AVA,1269,10/04/2023
3065,2021,Female,12,CHARLOTTE,1145,10/04/2023
3066,2021,Female,13,EMILY,1098,10/04/2023
3067,2021,Female,14,MILA,1072,10/04/2023
3068,2021,Female,15,ARIA,1002,10/04/2023
3069,2021,Female,16,EVELYN,971,10/04/2023
3070,2021,Female,17,NATALIA,952,10/04/2023
3071,2021,Female,18,VICTORIA,942,10/04/2023
3072,2021,Female,19,ABIGAIL,926,10/04/2023
3073,2021,Female,20,PENELOPE,911,10/04/2023
3074,2021,Female,21,SCARLETT,833,10/04/2023
3075,2021,Female,22,CHLOE,784,10/04/2023
3076,2021,Female,23,LAYLA,780,10/04/2023
3077,2021,Female,24,MAYA,776,10/04/2023
3078,2021,Female,25,ZOE,770,10/04/2023
3079,2021,Male,1,NOAH,2621,10/04/2023
3080,2021,Male,2,LIAM,2487,10/04/2023
3081,2021,Male,3,MATEO,2125,10/04/2023
3082,2021,Male,4,SEBASTIAN,2056,10/04/2023
3083,2021,Male,5,JULIAN,1733,10/04/2023
3084,2021,Male,6,BENJAMIN,1617,10/04/2023
3085,2021,Male,7,OLIVER,1534,10/04/2023
3086,2021,Male,8,ELIJAH,1515,10/04/2023
3087,2021,Male,9,ALEXANDER,1495,10/04/2023
3088,2021,Male,10,DANIEL,1440,10/04/2023
3089,2021,Male,11,ETHAN,1419,10/04/2023
3090,2021,Male,12,LUCAS,1382,10/04/2023
3091,2021,Male,13,EZEKIEL,1284,10/04/2023
3092,2021,Male,14,SANTIAGO,1264,10/04/2023
3093,2021,Male,15,AIDEN,1241,10/04/2023
3094,2021,Male,16,JACOB,1222,10/04/2023
3095,2021,Male,17,MATTHEW,1181,10/04/2023
3096,2021,Male,18,JAMES,1168,10/04/2023
3097,2021,Male,19,EZRA,1134,10/04/2023
3098,2021,Male,20,LEVI,1097,10/04/2023
3099,2021,Male,21,MICHAEL,1093,10/04/2023
3100,2021,Male,22,JAYDEN,1092,10/04/2023
3101,2021,Male,23,LEO,1084,10/04/2023
3102,2021,Male,24,DAVID,1074,10/04/2023
3103,2021,Male,25,ADRIAN,1067,10/04/2023
3104,2022,Female,1,OLIVIA,2189,10/04/2023
3105,2022,Female,2,EMMA,2090,10/04/2023
3106,2022,Female,3,CAMILA,2052,10/04/2023
3107,2022,Female,4,MIA,1888,10/04/2023
3108,2022,Female,5,SOPHIA,1774,10/04/2023
3109,2022,Female,6,ISABELLA,1740,10/04/2023
3110,2022,Female,7,LUNA,1523,10/04/2023
3111,2022,Female,8,SOFIA,1311,10/04/2023
3112,2022,Female,9,AMELIA,1297,10/04/2023
3113,2022,Female,10,GIANNA,1113,10/04/2023
3114,2022,Female,11,EMILY,1110,10/04/2023
3115,2022,Female,12,MILA,1078,10/04/2023
3116,2022,Female,13,CHARLOTTE,1070,10/04/2023
3117,2022,Female,14,AVA,1028,10/04/2023
3118,2022,Female,15,PENELOPE,1003,10/04/2023
3119,2022,Female,16,ARIA,1001,10/04/2023
3120,2022,Female,17,EVELYN,988,10/04/2023
3121,2022,Female,18,VICTORIA,879,10/04/2023
3122,2022,Female,19,SCARLETT,875,10/04/2023
3123,2022,Female,20,NATALIA,874,10/04/2023
3124,2022,Female,21,ABIGAIL,839,10/04/2023
3125,2022,Female,22,ZOE,801,10/04/2023
3126,2022,Female,23,VIOLET,787,10/04/2023
3127,2022,Female,24,CHLOE,768,10/04/2023
3128,2022,Female,24,ELIANA,768,10/04/2023
3129,2022,Male,1,LIAM,2616,10/04/2023
3130,2022,Male,2,NOAH,2518,10/04/2023
3131,2022,Male,3,MATEO,2389,10/04/2023
3132,2022,Male,4,SEBASTIAN,2102,10/04/2023
3133,2022,Male,5,OLIVER,1633,10/04/2023
3134,2022,Male,6,JULIAN,1628,10/04/2023
3135,2022,Male,7,SANTIAGO,1551,10/04/2023
3136,2022,Male,8,BENJAMIN,1530,10/04/2023
3137,2022,Male,9,ELIJAH,1451,10/04/2023
3138,2022,Male,10,EZEKIEL,1403,10/04/2023
3139,2022,Male,11,ALEXANDER,1398,10/04/2023
3140,2022,Male,12,DANIEL,1396,10/04/2023
3141,2022,Male,13,ETHAN,1351,10/04/2023
3142,2022,Male,14,LUCAS,1295,10/04/2023
3143,2022,Male,15,EZRA,1252,10/04/2023
3144,2022,Male,16,LUCA,1230,10/04/2023
3145,2022,Male,17,LEVI,1203,10/04/2023
3146,2022,Male,18,LEO,1185,10/04/2023
3147,2022,Male,19,ANGEL,1170,10/04/2023
